# charactristic, type, id, mat1, mat2, tmat, weight, delta
8e7bc44747fa5d499c99b8d8d8f83133,64,0,05de00bb,d908b642,a9dfa6fdfefffffe,67,0
a7f36cf4e652f0cf09ff05a601296195,64,0,f8221f04,d6e8b5ba,97f0fd5fff3ffffe,65,1
bd6052b4f1c65c13b99381a245fa95e3,64,0,8258104b,d538b54e,e0941ffafffffffe,63,0
c85b13fd4f2acf255fca6a41ce7f6659,64,0,7f250fe4,d2d434b5,7a7017bbdf3fffbe,71,0
ee640d9df25513c1254ea49dd23e613f,64,0,005a000b,d12c344b,c588dff3efbfffbe,65,0
e3c6f3dbb9c561e0f062ca8a258a769f,64,0,267c04cf,d01c3407,ad492c6fffbefffa,67,0
fb523bf508c7f8e9743c3d774f958ce9,64,0,dd841bb0,cfdc33f7,b0d73f7fffbeffbe,73,0
96a4a9b7d5817a32fa20276d24950165,64,0,de071bc0,cfc0b3f0,667c7f77bfbf3ffe,59,0
d3f88b7771ee8afdfae6447fc5dbb82f,64,0,85dc10bb,cd1c3347,a6fb5bf5fdfdfffe,79,0
8f00c7534dd30a3f6b3e7aaa01fdd113,64,0,a57c14af,cc18b306,e30c5a7ffefeffbe,65,0
c80208d89d8247c1b3d16c4544e5e219,64,0,7a230f44,cae432b9,a99f17ffffffffbe,53,1
dfd61ad1bf787107ddcdced1dbe66ab9,64,0,1b420368,c9ec327b,416e9d7fffbefffe,77,0
b7ed5400b2df964d729b89c7ad0baee3,64,0,05dc00bb,c918b246,8f9f77ffeffdfffe,69,0
b978fae2768938bd86c53e133b049d43,64,0,22fb045f,c820b208,5ae075fdbfffffbe,65,0
ccedcc7a95e2fdc28927f53f0a97cfaf,64,0,c29a1853,c72c31cb,75facffeff7ffffe,75,0
b62a9e3e14a0a1e4627b0536d2f0a1f5,64,0,9d4513a8,c5d0b174,ac1539ff6f7efffe,61,0
cd61a39a10e474197b201186e31e0a99,64,0,7a220f44,c2ec30bb,71e01d6cebbeeffe,55,0
d7f29dda0770d8c5cb4c9582a7cdfeef,64,0,0058000b,c13c304f,c435c7ffff7efffe,73,0
ba040f98da365a1e45508f98cccd7363,64,0,03db007b,c120b048,afc633fdbfffffbe,61,0
da50639c4ce0aae41e60fb955079e94f,64,0,267e04cf,c00c3003,591ebf77fffdfffe,63,0
b2fbe7df7977949d6003c1868a2bae93,64,0,cd1a19a3,bf28afca,48933f3dffbfeffe,69,0
ce23eba3d9ec99c0803bfdc7027ec669,64,0,b3e4167c,bcdc2f37,9bf005f7fff7fffe,67,0
b8ca284196383e1c4c4c8760c4247aa5,64,0,72a50e54,bad0aeb4,dd02dfb7e6fffffe,53,0
967fc6fbcec81d73c9f232201e5848c3,64,0,0bdc017b,b918ae46,a0feb5ffbfbf3ffe,65,0
a18b94aa7094a62ad60e9220cd28c1a5,64,0,34e3069c,b8e0ae38,cfa02a77ff7e7ffa,53,0
df46d0438748a8340cf8b3d47759e93f,64,0,eeb81dd7,b63c2d8f,bca03dbffefdfffe,65,0
c892c24aa5b29ef262e41140e85a619f,64,0,8fd911fb,b5342d4d,f8c02e7bfebffffe,57,0
914280f23790939ad92a3a1e1df52a03,64,0,8f5911eb,b530ad4c,04100d7ffdfffffa,57,0
f7ec60c1fe61da208222cadcfd17ddf9,64,0,b6e016dc,b4fc2d3f,30403e77ffffffbc,69,0
92900259c6a8a770f304ab5a502a6575,64,0,b365166c,b4d0ad34,f543fcfffdfdfffe,55,0
fd387d506fd0989aa531c4bd9f7c62b9,64,0,3462068c,b0ec2c3b,4a43ff7ffffeffbe,69,0
c1945d70c53be8a26fd98e65c7ee91a9,64,0,3167062c,b0c42c31,b58a47ffdfbfffbc,67,1
df1fcb6655e020d0e0e3b5d0fdc36d7f,64,0,ebbe1d77,ae0c2b83,6c3bfef7ffbffffe,71,0
a01545b1044319672af518d538494af3,64,0,a97c152f,ac18ab06,fb875f7fffffdfbc,55,0
8fc916e4a74b5be8561001ab27d8d6d5,64,0,55800ab0,abf8aafe,98737e6fed7dfffe,63,0
b8d896ba67e9088a42b0e92cd8cc34c5,64,0,57820af0,abe8aafa,1008efffff7efffe,59,0
ef78a8ef4f634329067c3d219708278f,64,0,4d1809a3,ab3c2acf,f17defffeffffffe,65,0
d3d488cfe5883311cc9477f9cf9ad49f,64,0,481d0903,ab142ac5,3c0daeefff7dbffa,69,0
c4e548c9b98cedeca9d49dea7cfd3749,64,0,14410288,a9f42a7d,af3dbff5ff7fdfbc,71,0
c737ca6248b4d90683fa0cae3122783f,64,0,287d050f,a8142a05,119cefffef3ffffe,61,1
d4e9cec61cd0bdf8dc4c7fc7cc37b65f,64,0,cc981993,a73c29cf,da1d7ffffffffffe,75,0
d73b4c6dede88912f662ee8381e8f929,64,0,f0a41e14,a6dc29b7,ec4246ffdfbfffbc,67,0
809b7238c562c2b1b2ae3a8ece2cea63,64,0,ea3e1d47,a608a982,7e13b7fbffffffbc,61,0
abe340114d73844f165ad2c209bd91d3,64,0,8e5a11cb,a528a94a,4a7ebf7fffbefffe,59,0
ce7af0860b4411246c20fbc388e44229,64,0,b6e216dc,a4ec293b,94eba5f6fff7fffe,53,0
82c59f73b15c7f806a874f736a7a6023,64,0,6eba0dd7,a228a88a,f9f31eefff7e7ffa,65,0
93eb014dcc81f00604a36928892f8555,64,0,13c70278,a1c0a870,4527fa7fbdf7fffe,53,0
ccc1cfc20184442ebf55c6b900d6a31f,64,0,0f5b01eb,a1242849,d0201f77bf3feffe,59,0
a1d28f8fa23c2ece3a15942447b245e5,64,0,31e5063c,a0d0a834,3d8c99fffefffffa,61,0
d8f5e2e4e003bc66034eee40bd9d967f,64,0,cd9e19b3,9f0c27c3,ec5e96afffbefffe,67,0
be5b02d729f2f5dc58461e825d7f6185,64,0,f4271e84,9ec0a7b0,6373dfffdfffeffe,67,0
b02b7e3a935ab317a744e1d1e7143953,64,0,ee3d1dc7,9e10a784,f72d667bdf3fffbe,65,0
aab8407a84ce1fcb172865d5a3c7cd25,64,0,94471288,9dc0a770,46ef7c7fefffffbc,63,0
c266dca4f79710bab3226a44f94e6209,64,0,b7e416fc,9cdc2737,df6cd7f7efbefffe,61,0
bfd76d37acf47c07aa41fa3bb4f6a4b3,64,0,4c9f0993,9b00a6c0,c5ac0efbfeffdfbc,75,0
b7b84fe237856bb75e27c9205eaffac5,64,0,77a40ef4,9ad8a6b6,3997f777fffffffe,73,0
a35b0d4f9ab981a01149b277a0175665,64,0,17c402f8,99d8a676,a5cc2fddffbfeffe,59,0
fc71c3c057bc3588aabf1de629ee702f,64,0,0b58016b,993c264f,1ecafff7fefdfffe,69,0
990da1586f7548d8db997c6084d3c8a3,64,0,0edd01db,9910a644,edbb3dffffffffbc,61,0
9e30e751962dc631cb41745e877eaa63,64,0,8a58114b,9538a54e,b4cfcdfbdfffeffe,65,0
93921917ddbdb4101e6d1a4970cabdc3,64,0,ac7e158f,9408a502,3ff2fcb7febffffe,63,0
e8d924b3d9f961ed07360ef9412416af,64,0,4b190963,933424cd,0e202becffb7fffe,65,0
e38156c2cd4eaa8cd222e421cac66cd9,64,0,71230e24,92e424b9,8db9b5dfed7ffffe,59,0
b2dbe4a0bae3586f96d6b4e3f9541245,64,0,77a50ef4,92d0a4b4,68f9c8e7ab7efffe,67,0
888d48b74f2f91175c067af4dd908c83,64,0,6ebc0dd7,9218a486,95fe83773fbdbffa,61,0
cd34b87895be89e3579c516110ba5ebf,64,0,085a010b,912c244b,d0792f7fff7fffbc,67,0
c66cca09810942828288bbb99b5824c9,64,0,3260064c,90fc243f,0e47b5f3fffdfffe,51,0
a5ea24a6e6e78692f3965ef04a33f193,64,0,2bf9057f,9030a40c,a9e97effff3ffffe,67,0
beac6e23a6dd2b715de638496df34493,64,0,ec3d1d87,8e10a384,ce2cd97bfefdeffa,69,0
e5c713df3e3f7313355d2e6d106eee39,64,0,55040aa0,8bdc22f7,f36d656fbfbdfffe,73,0
8e2edfa5c2a0a0b3b025f83f2b5c6515,64,0,77a60ef4,8ac8a2b2,6db5bfffbfffeffe,63,0
8d198f014d667c62915721fc4ae74115,64,0,76a70ed4,8ac0a2b0,9044403fffbefffa,59,1
a09b311f9a5083dc359b4d7ff1205773,64,0,0edf01db,8900a240,88201fdbbfffeffe,65,0
ad39cf59d1c0f1fde0b72368069440d3,64,0,28f9051f,8830a20c,d8e577bdbf7ffffe,63,0
a5b33f83344f0e761f8d58f4c0a975d3,64,0,2eff05df,8800a200,a5e29ffffffffffe,67,0
e21f87d9b99915c12ed96ed43fa7e78f,64,0,ecbc1d97,861c2187,be903c7cdf7fffbe,73,0
c42099b904e6c925545da00823e6e0e9,64,0,93c31278,85e42179,b96303ffff3fffbe,53,0
fbbbe93d21cb65ccbfc733131acf37f9,64,0,97c712f8,85c42171,470fd77bfffffffe,77,0
f52e47dfe59dcb3c4b9984c78cc00459,64,0,b0e0161c,84fc213f,c01af07bfffffffe,65,1
a28e798acd17809f0f5550cac3041713,64,0,aa7a154f,8428a10a,596d5fffdfbefffe,57,0
e0416a92cda7a8f0f6f01b299bf16dcf,64,0,68380d07,823c208f,c274bf77ff7ffffe,67,0
8db7f8d010e12a2b78ec0133f0f1e043,64,0,6bbb0d77,8220a088,74601ff7fffdfffe,59,0
dced4ab2674cd8c83c1851f1c3639edf,64,0,6d3d0da7,82142085,cdfbc17bfffdeffa,67,0
b11bd8f0ba0a5a13b2044beba8631353,64,0,6ebe0dd7,8208a082,2ec277fffffefffe,59,1
cbdc8ab43b4806355958bbe270047d09,64,0,3161062c,80f4203d,25a2bf7dffffdfbc,59,0
a62a18f6e60e84eed744a1f81b04f085,64,0,32e2065c,80e8a03a,a0c6af7fffbefffe,59,0
f770aa9491a3760d93b0f13a28968e19,64,0,3464068c,80dc2037,e63237ffffffffbe,61,0
85d3248f8e831966ffcd59e731920645,64,0,ce0119c0,7ff09ffc,389febbf5fffffbc,63,0
92073686ac792fa091d1fb73ae918ee5,64,0,af6015ec,7cf89f3e,657788ffffffdffa,65,0
fff1a4c4713fad7b1fcde169c5910369,64,0,ace3159c,7ce41f39,e2f027ffeebffffe,71,1
cd2df809617c9b882a2754e22768a8af,64,0,b3fc167f,7c1c1f07,ff73fffcfefeffbe,61,1
dd6adbd8e75975eebd58de8701d0e399,64,0,4b040960,7bdc1ef7,b0fd167fefffffbe,73,0
e12329f7334ceded7cecdcd875267bff,64,0,733c0e67,7a1c1e87,5808f3ffff7fdfbc,77,1
e3d3b36d1af506954d7e89ea6b6650e9,64,0,eaa41d54,76dc1db7,b5400bdfdfffeffe,69,0
f12faff89610bdf909743ef5c5ecfae9,64,0,abe5157c,74d41d35,2371d6bffff7fffe,75,0
d809709a6a3f463675a9a344a62b0b19,64,0,4b050960,73d41cf5,3eec40fd7f7ffffe,59,0
95dfa2802bdf49728a55bbca81588753,64,0,16d802db,71389c4e,880bb7f7ffbefffe,63,0
a99650afffcad1714be1b995f5ae1f35,64,0,2ee005dc,70f89c3e,8470063dbefffffe,73,0
c460c2ed228c53aac5fda38f9eae92b9,64,0,2d6305ac,70e41c39,4dcebcfbffbeffbc,65,0
e8370836a214ad2b7f2d2db1467ac5a9,64,0,e8a51d14,6ed41bb5,247b8677efffffbe,63,0
d156f485d81eb882948f3a6503057f6f,64,0,f0bd1e17,6e141b85,17533efefffeffbc,63,0
c8f29a61404cc88f059167a2266daf19,64,0,8bc61178,6dcc1b73,239928773f77fffe,57,0
9a7aaaa8c6d90e866b4ba62458209ef3,64,0,b17c162f,6c189b06,4c78bfffff7ffffe,61,0
db82e91449affa38b39c3404616ec02f,64,0,723f0e47,6a041a81,fd230ffefffeffbe,61,0
c99b278ebbb4a96ffccacb9ce3800159,64,0,0e4301c8,69e41a79,2d6440fffcbffffe,67,0
e3c10d96eb2430034382e7a6778e1e89,64,0,cf8319f0,67e419f9,f59028776f7e7ffa,59,0
86bd6f0ed3ed4d5332a48620dab3a605,64,0,ca061940,67c899f2,a076eef7bfbeeffe,63,0
e4b7ee4131050098b1bd87d0e251b669,64,0,6b270d64,62c418b1,0cfcbff7ffbfffbc,59,0
9e956e0aceb9b48551bd3f5e1652b345,64,0,09c50138,61d09874,9a31ebff667efffe,67,0
a9613c5b70e50fdc4e419f5ec5223a23,64,0,36fa06df,6028980a,99e07fffff7effbe,63,0
b3c0bf9f5534596406040073ee663ce3,64,0,d3181a63,5f3897ce,eb9f2fefdfffeffe,61,0
cffd61ec8b51bc02ed6074b54a573f6f,64,0,90db121b,5d241749,08f56efbbfff7ffe,71,0
f35141cc21bacc3a27883e6d12c5cc7f,64,0,95de12bb,5d0c1743,b5202effdfffeffe,63,1
cc2fe3477a6988e8c74ee5f107887019,64,0,ace7159c,5cc41731,b9e6f6f7ff7e7ffa,63,0
e0c4e0b656a716b69ad9254c79a2c83f,64,0,511a0a23,5b2c16cb,11afbeffffbffffe,63,0
9c1ceccaf63c1beb7ae1190df1f7a0c5,64,0,2fe405fc,58d89636,e7f5dff6ff3effbc,69,0
a83a3c30b95894584f3328496f5866d5,64,0,2ce7059c,58c09630,580d26ad6f3ffffa,59,0
8cf5b8ca2d9ea3c40425b3a76d594aa5,64,0,ca001940,57f895fe,ac10067b6dbffffe,63,0
eabe8af69a91024554710be2a1dfd629,64,0,ce8419d0,57dc15f7,64719f7ffebffffe,63,0
db55869f0514e86740e967aa229d59ef,64,0,d09a1a13,572c15cb,77a005ffefbefffe,65,0
e7f9a6bfafff985f8a012d727a0faaff,64,0,d59f1ab3,570415c1,ec5ebeecff7f3ffe,79,0
b5719676296a5e56e4dbecf404429b15,64,0,ef251de4,56d095b4,985eebffffbefffe,65,0
dd4ad8a724cdb91c4b8dabe272af5f4f,64,0,f1bb1e37,56241589,7a0fbdffffbeffbc,71,0
8c106ac553604bff0f79fb20413d21d3,64,0,f73d1ee7,56109584,f57b53efdfffeffe,61,0
feb81a544953006910433832730311ff,64,0,93d9127b,5534154d,340d36afffffdfbc,55,1
ba8d857b16c49146e9def71e57a006f5,64,0,4d8709b0,53c094f0,ace397fffffffffe,67,0
999a958705a4c008b94c2c497a682333,64,0,12d8025b,5138944e,df4f6ef81d7efffe,53,1
ae8b15d9c506936aadecc4ce857cc123,64,0,10da021b,5128944a,96b6f6adf7fe7ffa,63,0
adbc457d4ac04fbb8c9e1d0de4c7e523,64,0,11db023b,51209448,2b902e3fe63efffe,67,0
e7a0bd9a7d5710bb661a2b76f0952ebf,64,0,d0991a13,4f3413cd,98002ff9eff7fffe,71,1
c24d21513110f8b536b074eea10b66af,64,0,93da127b,4d2c134b,981d7533ffbfffbe,59,0
ca220384aa61ef05c2d647f54b5238d9,64,0,a8e1151c,4cf4133d,5e5d43f7ffbdbffa,59,1
8dc51e0004ce4ac01165199d222e60a5,64,0,4a830950,4be092f8,101fc7ef7f7fdffa,49,1
dfa8fcc6fca564f274e3909c70073a39,64,0,4d0409a0,4bdc12f7,4f3f3a777bfefffa,67,0
8082324931a0d0dacf153f0df9fe1c73,64,0,51980a33,4b3892ce,58021ffbefbfffbe,61,1
ed74a00bece652014109251792fe91ff,64,0,521b0a43,4b2412c9,5756a6fffffffffe,61,0
c8993cc0a0a1ba0f11a37a8fc360d9ef,64,0,1158022b,493c124f,44d8bff6fffeffbc,61,1
ade55e589868c75f60851b096e5d6163,64,0,14dd029b,49109244,e91237fffe7efffe,63,0
e1f4467c7ff7ffb28f998f7636d5e23f,64,0,d1991a33,473411cd,3a102dff57fdfffe,81,1
b37c76b5f96239bbe1434ef04898d3d5,64,0,eb231d64,46e091b8,efc01e7fffbefffe,69,1
d3cdc8be114a217ab12f727af848228f,64,0,f3bb1e77,46241189,32203dffeffffffe,63,1
a77ae6172aa03b97a5717d209a441403,64,0,b67e16cf,44089102,e3a0293dfffffffe,59,0
d241a75e944ca8a1432896c311c1e7b9,64,0,4b030960,43e410f9,29f86fef5f7f3ffe,57,0
94ba1fa887d55d8cb3a951173d8bf975,64,0,e4231c84,3ee08fb8,397d7eeffeff7ffe,69,0
f73cf107e03b999cc2b7b45eece02c2f,64,0,fdba1fb7,3e2c0f8b,4c081e6fdfb7fffe,69,0
d4ce33f48da520e99979278eed4c629f,64,0,9fd813fb,3d3c0f4f,92a48eefdfffeffe,67,0
8646033d0b30e6e0f7a3e60893015375,64,0,a56214ac,3ce88f3a,419497fffefffffe,57,0
d71cb15f7c9d1403b357b6caa0932de9,64,0,a3e4147c,3cdc0f37,b3567ffffeffffbe,67,0
da5b9d1649f38e196d27905a7b43513f,64,0,b8ff171f,3c040f01,902306ade7fe7ffa,67,0
fe3a6e3d80b2efcccf8a2b7bc354dc19,64,0,43040860,3bdc0ef7,d775c4fffeffffbc,71,0
a4dd7c219d563e755536d9e65740b385,64,0,42850850,3bd08ef4,e313ef7fff7efffe,67,0
cf34b05b61c9edd5d04e0fb46c7238a9,64,0,60270c04,3ac40eb1,77dd3cfffefffffa,65,0
acb25ef4062729c5a150eafdbd19edf3,64,0,79be0f37,3a088e82,0fdeb77fffbeffbc,69,0
db3220f9b20beff9947c3c64beaeff7f,64,0,3d7a07af,382c0e0b,6440e87ffff7fffe,77,0
be4e42618ac292a9e55a5de2139347f3,64,0,38ff071f,38008e00,9c301ff7fbfefffa,63,1
a5ff641045d7e1e74e8a1d9004dfd7e5,64,0,e7211ce4,36f08dbc,600cf7efff7fffbe,67,0
c7f5e55fa73fac2ccd931c603c3dc789,64,0,460008c0,33fc0cff,2f19c6fffffffffe,71,0
c98599b21d97eae73291e33386569f5f,64,0,5c1a0b83,332c0ccb,6978be7ddf7e7ffa,69,0
9180afcfd81be6b097432ad010ea95b5,64,0,e1241c24,2ed88bb6,ce7f1fffffbefffe,61,0
e5d253699d0f146688416d0d5e82c84f,64,0,99dc133b,2d1c0b47,61f25ff9ffbffffe,59,0
f36ffc8f440d43401f0663a7046ceeaf,64,0,7d380fa7,2a3c0a8f,5faf7dfffe7efffe,65,1
80004620f8413f7f10dc2c4449a9d195,64,0,81451028,25d08974,16a036f3ffffffbe,51,0
edf6d4622507bda49ec0365e22a95c19,64,0,82c61058,25cc0973,7971bebffefefffe,63,0
d935d697149dda2ca04e4f9d9062f17f,64,0,bcf8179f,243c090f,e09a3dfb9fff7ffe,67,0
af39c77a25b795cb67657dbd7a5c26c5,64,0,40840810,23d888f6,108e2eefafbdfffe,75,0
b06725a9e2c25c86f643a4b523629b65,64,0,27e304fc,20e08838,b1f5dffffffffffe,61,0
a9f1f6c948d5d6ef9f74e25b699db9a5,64,0,c3001860,1ff887fe,e4103d376bfeeffe,75,0
c2183ab3b44a054f1a0c340952af3289,64,0,e1a21c34,1eec07bb,2af3fd7fbfbeeffe,53,0
ea57583eb39d9f609f8a0586f4856d39,64,0,84c71098,1dc40771,1d207ffffffffffe,67,0
e10f2a4fa72a54014a9eef5e7f67174f,64,0,befd17df,1c140705,f3333cfbdfbffffe,69,0
a6e837cb0985f1c4992db136161b4f33,64,0,5c9f0b93,1b0086c0,9006bf75effffffe,63,0
97e6e9ade8fef3dd86e995f9b93dab83,64,0,7fbc0ff7,1a188686,bbd9c7f3bf7ffffe,79,0
f9272b4bba7eadd729875620b386020f,64,0,7d3e0fa7,1a0c0683,3c0f7efddfffeffe,65,1
bfa98b20ef2969f2036fa4761f17f433,64,0,1ad9035b,1930864c,d42017f7ffffffbe,69,0
b4f1f951fb9ea293d67b4eae94f58e45,64,0,20e3041c,18e08638,f1be16f37ffdfffe,73,0
bc7b098b1e115d182941353252c8bb45,64,0,26e504dc,18d08634,af902537ffbfeffe,57,1
aa8d03b3e46ab44c5ce153d09e545785,64,0,e2201c44,16f885be,eacb94ffde3ffffe,61,0
9eabd349ab0e3bff6933629400fb9195,64,0,e1231c24,16e085b8,89cb83f3effdfffe,67,1
95167337c14718a5b77bc0cba77d8095,64,0,e6241cc4,16d885b6,cffb7effffffffbc,65,0
ca3cbdb80c42ac8d0c8d6f5a2e84a6df,64,0,fab81f57,163c058f,61201fffffbefffe,63,0
fd2d3de6cce0ffef182d87ddd19044cf,64,0,f8ba1f17,162c058b,d367a6bbff7ffffe,73,0
ef34f37c3efbacb8577b7845537e85b9,64,0,84c61098,15cc0573,20c6f66ddf7ffffe,77,0
bb464f82e749d3f139993d0c5165d985,64,0,a260144c,14f8853e,422d772f6cfffffe,65,0
ea1cfde090e421127d6d6dce62f7a719,64,0,a4e6149c,14cc0533,a1b23effee7efffe,67,0
ff9602a2c620aae5cb58baa759a2a5f9,64,0,41030820,13e404f9,1fafc6ff9f3ffffe,65,0
c00d7226e30d060c20c229bc608b72e9,64,0,450708a0,13c404f1,7809fd77efbdbffa,51,0
d94ccecd05a19e3aba803cfc6987c9e9,64,0,03410068,11f4047d,5c0e6e7ffffdfffe,65,1
bc30ac553d68e36acba65d7ac4ba7165,64,0,06c400d8,11d88476,9d83c577efbeffbe,67,0
8eecf0982d2bd599fe4ce8f12643daa3,64,0,19db033b,11208448,2bf0357def3feffe,67,0
dfb642fa5a86277abab8b83315d1a43f,64,0,1f5d03eb,11140445,e40f777fecfffffe,69,0
cc7af8a5ff337512ebf2a516f42c243f,64,0,de9f1bd3,0f0403c1,500e05ff9f7ffffe,71,2
ddb1b494fc1012af8e8acbca3b1daa3f,64,0,9edf13db,0d040341,dc4967f5ffbeffbe,67,1
ada2fb41ece30c3342c535a281117b25,64,0,43820870,0be882fa,3ff3df7bfffefffe,59,0
910edb6146087c0b882d7f7ad9838835,64,0,468708d0,0bc082f0,dbfbb37fffbffffe,59,1
e55c27c7031c8edd972f38a797ebd5cf,64,0,3e7f07cf,08040201,5dd5c77ffffdfffe,73,1
f8f25f8eedd0ace8379bb49dd0954379,64,0,c0801810,07fc01ff,c9c3de7ffffeffbe,71,0
fbc50f2a6216703916e96d5eb12e6779,64,0,c1811830,07f401fd,880ffddfdfffeffe,67,1
ccd48f74a2b4235b024985d94e3a8569,64,0,c3831870,07e401f9,a92633fddf7ffffe,59,0
db009d7d804e159d6c55274dd1390dc9,64,0,a2e2145c,04ec013b,d5577ffbffffffbe,61,1
ade95e9fcf9ab241a0225dea1763b105,64,0,63a30c74,02e080b8,cfb7ce3fffbffffe,65,0
9f350252dfd984b295c8e861f59a1ac3,64,0,7cbc0f97,02188086,748ec3ffff7ffffe,63,0
8804c25483dd5a4ff088027246fdf915,64,0,20e0041c,00f8803e,0de32d7fbfff7ffe,57,0
8835bff4d135735a56796b5a3cfc4c5d,64,0,bb041760,ffd87ff6,f0691fffdf3fffbe,71,0
b26313e324f9ba229ca9a54d1838d29b,64,0,a21d1443,ff107fc4,8be17cfdffbffffe,61,0
eb568354c8255f712c3bc694c1f3f271,64,0,9fa013f4,fefcffbf,4e87f7fffffffffe,65,0
f1c5bd14dfb1f3ad9c57429085200607,64,0,e5da1cbb,fd2cff4b,4890003dd7ffdffa,61,0
fa9dcf65cb0638cc4943a8480ec27c71,64,0,dfe01bfc,fcfcff3f,9ccbb3e7bfbdfffe,61,0
cd8c4f3b0ba46bae5de340cff1d69e61,64,0,dde21bbc,fcecff3b,60e02fffef3ffffe,69,0
976b5d271640ba17c75fb25265c2f1fd,64,0,dc631b8c,fce07f38,8ccfc3ffffffffbc,69,0
9fe1adfdf3cf459c3865c9cea3ffc4fd,64,0,da651b4c,fcd07f34,184279f7ffbefffe,79,0
abc77d07bcabca2f0db7f88a3d5002ed,64,0,d9661b2c,fcc87f32,554dafbffdffffbe,69,0
f7dae32cfe68a2d697338ed8d51200a7,64,0,c4fb189f,fc24ff09,b4292fffffbfeffe,67,0
bea8504a9491a9e3b0de67642a616b7b,64,0,01be0037,fa087e82,ec1016bbffffffbe,63,0
d7b106aa41b7913b0434e4040f13cb41,64,0,ba841750,f7dcfdf7,211fbdffdfbdfffe,55,0
8e614412d3959c53bffacf5afabc80dd,64,0,ba041740,f7d87df6,97cb177ffffeffbe,69,0
b700b8a1a99f89fa5458d88ebfc33a1b,64,0,a21c1443,f7187dc6,1ff1ae77ff7fffbc,65,0
ae41044a4f3311ccce1acdceb6cf811b,64,0,e45a1c8b,f5287d4a,f153f7bffefefffe,61,0
a0d4aaa88b65bf3c3a447a1a20c0b2bb,64,0,c37d186f,f4107d04,15502d7bf7fe7ffa,59,0
d5efebe135892c0adc1d91f9ab454101,64,0,3e0007c0,f3fcfcff,2e1d5ffdff7ffffe,63,0
8c3fa959a7ab216267d3baa75eea0a9d,64,0,3e8007d0,f3f87cfe,97cbb375df7ffffe,69,0
b09389790d40515aad3bf07f0678f98d,64,0,3b850770,f3d07cf4,b6cb9efbfc7dbffa,63,0
84b559834224dee998e9c13b98d73f9d,64,0,38860710,f3c87cf2,ae787ef76effffbc,65,0
bee3f594b7e8179152390f2cbc13a15b,64,0,219f0433,f3007cc0,94d85ff7fff7fffe,67,0
d7e81d8f931f19dfe82fe20085894f01,64,0,bf8217f0,efecfbfb,b80003f5fffdfffe,63,1
bce403fa117e2244660b7cd592dfaf5b,64,0,a01d1403,ef107bc4,a0872bffbfff7ffe,67,0
d225c11c43fe7c4ec965bf0c986406d7,64,0,a29f1453,ef04fbc1,44c3eef3ff7dfffe,63,0
bf368151e04616ae4c25ed91df00e02d,64,0,9c211384,eef07bbc,889035ffffbffffe,59,1
85602d46158adfd686f52386fbc47eeb,64,0,853810a7,ee387b8e,f30e5ff3befffffe,67,0
ae181f6f9d9b99282201cbca3c55055b,64,0,e15c1c2b,ed187b46,100d30ffff3ffffe,61,0
ccf74c2f018d3cd8aa4482bd28d37e41,64,0,7d400fa8,e9fcfa7f,2007cbffffffffbe,61,0
c74aec516bc41f82740c20e28f556f41,64,0,7a470f48,e9c4fa71,6bb1c7fafffffffe,59,0
fd1c40469e08d6fabedceef5ab91f187,64,0,635e0c6b,e90cfa43,b771c6fbfefefffe,71,1
900f000b3db0bc1a3b9cbc68ecf5177d,64,0,5de00bbc,e8f87a3e,e3fc1f6fbefffffe,63,0
aca3202b975bcc22f174f6b0b467e46d,64,0,58e50b1c,e8d07a34,5bf024f3fffefffe,65,1
aa59ac1cc87c7562f14c727fc83189bb,64,0,44f9089f,e8307a0c,3b533ddfefbefffe,65,0
e0b2380f70c4f4cf1e6862cfecef6731,64,0,9da113b4,e6f4f9bd,dde600efb7fdfffe,67,1
aeb668bec01ccf61cbbaeb058643a40d,64,0,fc401f88,e5f8797e,d5b69ffbefffffbe,63,0
c340fafc1d5a4dba45a6f11fed432981,64,0,ffc31ff8,e5e4f979,5d392dffbfbf3ffe,65,0
a63c9864259330ea34809099407e910d,64,0,fa461f48,e5c87972,30ebed77ffbdbffa,51,0
c0927857ec6279506f88605ba09c66f7,64,0,c3ff187f,e404f901,30b7ff7fefffffbc,61,0
d62fd7b135602e76f8cf6ef1fa724017,64,0,271b04e3,e324f8c9,7ebf2e7fef7efffe,71,1
d6ca05be4b9ec64df3932676d6162b61,64,0,1a260344,e2ccf8b3,ac714b7efff7fffe,67,0
a298f9180e8a349bec9161ab987e769b,64,0,62de0c5b,e1087842,e84b85dfbfbf3ffe,63,0
f87feb04136ee522762d93360c6a1907,64,0,635f0c6b,e104f841,524405f7effdfffe,63,1
e23bbacf48415ba13534449c0b4a74b1,64,0,bb801770,dffcf7ff,53e177fffffffffe,59,0
bdf4a64ffbba07b2859ea38aaed7398d,64,0,9a211344,def077bc,b40a6b3dfd7fdfbc,73,0
d002340d26fc85690b82b990c5d7b401,64,0,99a21334,deecf7bb,34202fefdfffeffe,53,0
84955afc81b0121b6e3cb45eeba8834b,64,0,82391047,de30778c,19503f7feffeffbe,61,0
aa20b446d9403174eb82011e31d4b12d,64,0,fb401f68,ddf8777e,07c5c3e7ffbdbffa,53,0
f84d5680212b1f468e04881f63fdebb1,64,0,fcc71f98,ddc4f771,3d1a367fecffdffa,61,0
c1c9783c25dfe2d46efad74c0ae63a01,64,0,d9e21b3c,dcecf73b,34b737ffff7ffffe,65,1
